#: table_doi: 10.17182/hepdata.127979.v1/t14
#: name: Table 14
#: description: Nuclear modification factor of D$^{0}$ meson in Pb-Pb collisions at $\sqrt{s_\mathrm{NN}}=5.02$ TeV, in the 30-50% centrality class, in |y|<0.5 and as a function of $p_\mathrm{T}$.
#: data_file: Table_14.yaml
#: keyword observables: Nuclear modification factor
#: keyword reactions: Pb-Pb --> D$^0$ + X
#: keyword cmenergies: 5020.0
#: CENTRALITY,,,30-50%
#: SQRT(S),,,5020.0 GeV
# $p_\mathrm{T}$ [GeV/$c$],$p_\mathrm{T}$ [GeV/$c$] LOW,$p_\mathrm{T}$ [GeV/$c$] HIGH,RAA,stat. +,stat. -,syst. +,syst. -,syst. global normalization uncertainty +,syst. global normalization uncertainty -
0.5  0  1  0.87875  0.203295  -0.203295  0.133777  -0.133777  3.60021%  -3.60021%
1.25  1  1.5  0.8266  0.219827  -0.219827  0.174293  -0.181265  3.60021%  -3.60021%
1.75  1.5  2  0.776535  0.0840977  -0.0840977  0.118092  -0.118636  3.60021%  -3.60021%
2.25  2  2.5  0.841618  0.0625633  -0.0625633  0.10677  -0.106736  3.60021%  -3.60021%
2.75  2.5  3  0.746193  0.0449169  -0.0449169  0.0935145  -0.0932744  3.60021%  -3.60021%
3.25  3  3.5  0.618951  0.0311639  -0.0311639  0.0882996  -0.0858775  3.60021%  -3.60021%
3.75  3.5  4  0.591695  0.0293192  -0.0293192  0.0873711  -0.0844145  3.60021%  -3.60021%
4.25  4  4.5  0.541915  0.0283348  -0.0283348  0.0750464  -0.0721498  3.60021%  -3.60021%
4.75  4.5  5  0.494695  0.02714  -0.02714  0.0700371  -0.0669645  3.60021%  -3.60021%
5.25  5  5.5  0.448962  0.025474  -0.025474  0.060938  -0.0582956  3.60021%  -3.60021%
5.75  5.5  6  0.388378  0.023185  -0.023185  0.0522245  -0.0497824  3.60021%  -3.60021%
6.25  6  6.5  0.423323  0.0299341  -0.0299341  0.0603225  -0.0564784  3.60021%  -3.60021%
6.75  6.5  7  0.390259  0.0299657  -0.0299657  0.0549662  -0.051521  3.60021%  -3.60021%
7.25  7  7.5  0.387622  0.0334429  -0.0334429  0.0546507  -0.0510708  3.60021%  -3.60021%
7.75  7.5  8  0.427747  0.0394043  -0.0394043  0.0598623  -0.0560742  3.60021%  -3.60021%
8.5  8  9  0.440095  0.0333402  -0.0333402  0.0557912  -0.0515199  3.60021%  -3.60021%
9.5  9  10  0.402343  0.0343535  -0.0343535  0.0487561  -0.0453897  3.60021%  -3.60021%
11.0  10  12  0.40394  0.0330141  -0.0330141  0.0461257  -0.0435162  3.60021%  -3.60021%
14.0  12  16  0.477419  0.0493683  -0.0493683  0.0574062  -0.0548596  3.60021%  -3.60021%
20.0  16  24  0.430758  0.0576682  -0.0576682  0.0473552  -0.0461395  3.60021%  -3.60021%
30.0  24  36  0.617609  0.158326  -0.158326  0.0766841  -0.0763669  3.60021%  -3.60021%
43.0  36  50  0.632344  0.146225  -0.146225  0.235828  -0.28348  3.60021%  -3.60021%

