#: table_doi: 10.17182/hepdata.88168.v1/t21
#: name: Table 21
#: description: Ratio of D+ to D0 meson yield in Pb-Pb collisions at sqrt{sNN}=5.02 TeV, 60-80% centrality, in |y| < 0.5 as a function of pT.
Branching ratio of D+->Kpipi : 0.0946.
Branching ratio of D0->Kpi : 0.0393.
#: data_file: Table_21.yaml
#: keyword reactions: P PB --> D+ X | P PB --> D0 X
#: keyword observables: SIG/SIG
#: keyword cmenergies: 5020.0
#: CENTRALITY [pct],,,60.0-80.0
#: RE,,,P PB --> D+ X,,,,,,
#: SQRT(S)/NUCLEON [GeV],,,5020.0
#: YRAP,,,-0.5-0.5
# PT [GEV],PT [GEV] LOW,PT [GEV] HIGH,N(D+)/N(D0),stat +,stat -,sys +,sys -,"sys,uncertainty on branching ratio +","sys,uncertainty on branching ratio -"
2.5  2.0  3.0  0.416  0.058  -0.058  0.054  -0.054  2.7%  -2.7%
3.5  3.0  4.0  0.484  0.046  -0.046  0.054  -0.053  2.7%  -2.7%
4.5  4.0  5.0  0.498  0.054  -0.054  0.054  -0.054  2.7%  -2.7%
5.5  5.0  6.0  0.464  0.058  -0.058  0.049  -0.049  2.7%  -2.7%
6.5  6.0  7.0  0.4  0.049  -0.049  0.042  -0.042  2.7%  -2.7%
7.5  7.0  8.0  0.502  0.079  -0.079  0.054  -0.053  2.7%  -2.7%
9.0  8.0  10.0  0.633  0.093  -0.093  0.067  -0.067  2.7%  -2.7%
11.0  10.0  12.0  0.498  0.103  -0.103  0.053  -0.052  2.7%  -2.7%
14.0  12.0  16.0  0.534  0.122  -0.122  0.055  -0.055  2.7%  -2.7%
20.0  16.0  24.0  0.905  0.303  -0.303  0.131  -0.131  2.7%  -2.7%

