#: table_doi: 10.17182/hepdata.127979.v1/t7
#: name: Table 7
#: description: Ratio D$^{+}$/D$^{0}$ in central Pb-Pb collisions at $\sqrt{s_\mathrm{NN}}=5.02$ TeV, in |y|<0.5 and as a function of $p_\mathrm{T}$. Statistical (bars) and systematic (boxes) uncertainties are shown. Branching ratio of D$^0$ --> K$\pi$ = 0.0395 Branching ratio of D$^+$ --> K$\pi\pi$ = 0.0938
#: data_file: Table_7.yaml
#: keyword observables: Ratio N(D$^{+}$)/N(D$^{0}$)
#: keyword reactions: Pb-Pb --> D$^0$, D$^+$ + X
#: keyword cmenergies: 5020.0
#: CENTRALITY,,,0-10%
#: SQRT(S),,,5020.0 GeV
# $p_\mathrm{T}$ [GeV/$c$],$p_\mathrm{T}$ [GeV/$c$] LOW,$p_\mathrm{T}$ [GeV/$c$] HIGH,N(D$^+$)/N(D$^0$),stat. +,stat. -,syst. +,syst. -,syst. uncertainty on branching ratio +,syst. uncertainty on branching ratio -
2.25  2  2.5  0.395427  0.0677721  -0.0677721  0.0777551  -0.0765674  1.9%  -1.9%
2.75  2.5  3  0.38072  0.0390209  -0.0390209  0.0653262  -0.0644196  1.9%  -1.9%
3.25  3  3.5  0.440286  0.0296318  -0.0296318  0.0825735  -0.0811872  1.9%  -1.9%
3.75  3.5  4  0.410616  0.0279736  -0.0279736  0.0773943  -0.0758608  1.9%  -1.9%
4.25  4  4.5  0.475439  0.030953  -0.030953  0.0947497  -0.0913467  1.9%  -1.9%
4.75  4.5  5  0.416378  0.0323195  -0.0323195  0.0834336  -0.0801005  1.9%  -1.9%
5.25  5  5.5  0.43211  0.0380729  -0.0380729  0.081877  -0.0806197  1.9%  -1.9%
5.75  5.5  6  0.533054  0.0354041  -0.0354041  0.0989078  -0.0977791  1.9%  -1.9%
6.25  6  6.5  0.496881  0.0365023  -0.0365023  0.0930605  -0.0911438  1.9%  -1.9%
6.75  6.5  7  0.486436  0.0309775  -0.0309775  0.0896257  -0.0884077  1.9%  -1.9%
7.25  7  7.5  0.487519  0.0346361  -0.0346361  0.0887846  -0.087713  1.9%  -1.9%
7.75  7.5  8  0.465535  0.0328692  -0.0328692  0.0833518  -0.0825662  1.9%  -1.9%
8.5  8  9  0.523752  0.024238  -0.024238  0.0840921  -0.0839024  1.9%  -1.9%
9.5  9  10  0.508175  0.0241474  -0.0241474  0.0791406  -0.0787779  1.9%  -1.9%
11.0  10  12  0.478896  0.0198703  -0.0198703  0.0693034  -0.0692085  1.9%  -1.9%
14.0  12  16  0.461762  0.0201156  -0.0201156  0.0618916  -0.0616475  1.9%  -1.9%
20.0  16  24  0.46535  0.0238989  -0.0238989  0.0495065  -0.0496574  1.9%  -1.9%
30.0  24  36  0.484948  0.0505321  -0.0505321  0.0529065  -0.0528019  1.9%  -1.9%
43.0  36  50  0.583652  0.136465  -0.136465  0.0823818  -0.0824799  1.9%  -1.9%

